20170504,08:05,09:30,10:30
20170504,08:10,09:50,10:50
20170504,08:15,10:10,11:10
20170504,08:20,10:35,11:35
20170504,08:25,10:55,11:55
20170504,08:30,11:25,12:25
20170504,08:35,12:00,13:00
20170504,08:40,12:20,13:20
20170504,08:45,12:45,13:45
20170504,08:50,13:05,14:05
20170504,08:57,13:40,14:40
20170504,09:00,14:00,15:00
20170504,09:05,14:30,15:30
20170504,09:10,14:40,15:40
20170504,09:15,14:55,15:55
20170504,09:20,15:10,16:10
20170504,09:25,15:25,16:25
20170504,09:30,15:35,16:35
20170504,09:35,15:50,16:50
20170504,09:40,16:00,17:00
20170504,09:45,16:15,17:15
20170504,09:50,16:20,17:20
20170504,09:55,16:35,17:35
20170504,10:00,16:45,17:45
20170504,10:05,16:55,17:55
20170504,10:10,17:20,18:20
20170504,10:15,17:40,18:40
20170504,10:20,17:55,18:55
20170504,10:25,18:15,19:15
20170504,10:30,18:35,19:35
20170504,10:35,18:55,19:55
20170504,10:40,19:15,20:15
20170504,10:45,19:45,20:45
20170504,10:50,20:10,21:10
20170504,10:55,20:30,21:30
20170504,11:00,20:45,21:45
20170504,11:05,21:15,22:00
20170504,11:10,21:30,22:00
20170504,11:15,21:40,22:00
