20170504,08:05,08:55,09:55
20170504,08:10,09:10,10:10
20170504,08:15,09:25,10:25
20170504,08:20,09:45,10:45
20170504,08:25,10:00,11:00
20170504,08:30,10:15,11:15
20170504,08:35,10:35,11:35
20170504,08:40,10:50,11:50
20170504,08:45,11:05,12:05
20170504,08:50,11:20,12:20
20170504,08:55,11:40,12:40
20170504,09:00,11:50,12:50
20170504,09:05,12:15,13:15
20170504,09:10,12:30,13:30
20170504,09:15,12:50,13:50
20170504,09:20,13:00,14:00
20170504,09:25,13:15,14:15
20170504,09:30,13:25,14:25
20170504,09:35,13:45,14:45
20170504,09:40,13:55,14:55
20170504,09:45,14:05,15:05
20170504,09:50,14:15,15:15
20170504,09:55,14:30,15:30
20170504,10:00,14:40,15:40
20170504,10:05,14:45,15:45
20170504,10:10,15:00,16:00
20170504,10:15,15:15,16:15
20170504,10:20,15:30,16:30
20170504,10:25,15:50,16:50
20170504,10:30,16:00,17:00
20170504,10:35,16:20,17:20
20170504,10:40,16:35,17:35
20170504,10:45,17:00,18:00
20170504,10:50,17:15,18:15
20170504,10:55,17:40,18:40
20170504,11:00,18:00,19:00
20170504,11:05,18:20,19:20
20170504,11:10,18:40,19:40
20170504,11:15,18:55,19:55
20170504,11:20,19:20,20:20
20170504,11:25,19:35,20:35
20170504,11:30,20:05,21:05
20170504,11:35,20:30,21:30
20170504,11:40,20:50,21:50
20170504,11:45,21:15,22:00
20170504,11:50,21:30,22:00
